"","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"23070",10915757,"JA228352","04/16/2017 08:00:00 PM","020XX N SHEFFIELD AVE","0820","THEFT","$500 AND UNDER","STREET","false","false",1812,18,43,7,"06",1169300,1913788,2017,"04/24/2017 03:54:56 PM",41.918947727,-87.653397674,"(41.918947727, -87.653397674)"
"49940",10873243,"JA180967","03/07/2017 12:00:00 PM","031XX W 59TH ST","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","OTHER","false","false",824,8,16,66,"11",1156296,1865335,2017,"03/14/2017 03:58:07 PM",41.786260252,-87.702483681,"(41.786260252, -87.702483681)"
"48623",10874627,"JA182754","03/10/2017 08:26:00 PM","031XX W MADISON ST","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","CHA PARKING LOT/GROUNDS","true","false",1124,11,28,27,"24",1155440,1899850,2017,"03/17/2017 03:52:20 PM",41.880990844,-87.704696121,"(41.880990844, -87.704696121)"
"91732",10803430,"JA102516","01/03/2017 10:26:00 AM","078XX S PEORIA ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","true","false",621,6,17,71,"05",1171667,1852808,2017,"02/14/2017 03:49:42 PM",41.751561338,-87.646492597,"(41.751561338, -87.646492597)"
"57737",10861143,"JA167065","02/23/2017 03:00:00 PM","0000X E WASHINGTON ST","0810","THEFT","OVER $500","STREET","false","false",112,1,42,32,"06",1176641,1900827,2017,"03/02/2017 03:54:20 PM",41.883219258,-87.626818503,"(41.883219258, -87.626818503)"
"54486",10865337,"JA171866","02/28/2017 08:30:00 PM","002XX N LARAMIE AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false",1532,15,28,25,"08B",1141668,1901199,2017,"03/07/2017 03:54:38 PM",41.884958355,-87.755233159,"(41.884958355, -87.755233159)"
"2078",10946649,"JA265760","05/15/2017 10:30:00 AM","015XX W MORSE AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","SCHOOL, PRIVATE, BUILDING","false","false",2431,24,49,1,"26",1164802,1946153,2017,"05/22/2017 03:58:12 PM",42.007855293,-87.66900179,"(42.007855293, -87.66900179)"
"29190",10905748,"JA218088","04/09/2017 03:36:00 AM","023XX E 81ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","true","false",414,4,7,46,"14",1193355,1851723,2017,"04/16/2017 03:50:22 PM",41.748081421,-87.567052908,"(41.748081421, -87.567052908)"
"88776",10808937,"JA107252","01/06/2017 09:30:00 AM","008XX N ASHLAND AVE","1120","DECEPTIVE PRACTICE","FORGERY","COMMERCIAL / BUSINESS OFFICE","false","false",1213,12,1,24,"10",1165573,1905792,2017,"02/14/2017 03:49:42 PM",41.89708644,-87.667319125,"(41.89708644, -87.667319125)"
"55813",10862329,"JA168545","02/26/2017 08:00:00 AM","085XX S KILPATRICK AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE-GARAGE","false","false",834,8,18,70,"05",1146590,1847515,2017,"03/05/2017 03:50:44 PM",41.737548979,-87.73852304,"(41.737548979, -87.73852304)"
"40880",10886159,"JA195968","03/22/2017 08:50:00 AM","088XX S LOWE AVE","0810","THEFT","OVER $500","ALLEY","false","false",2223,22,21,71,"06",1173520,1846234,2017,"03/29/2017 03:52:53 PM",41.733480632,-87.639896377,"(41.733480632, -87.639896377)"
"44234",10880644,"JA189845","03/17/2017 01:49:00 AM","001XX W VAN BUREN ST","0320","ROBBERY","STRONGARM - NO WEAPON","SIDEWALK","false","false",122,1,2,32,"03",1175420,1898506,2017,"03/24/2017 03:51:07 PM",41.876877792,-87.631371748,"(41.876877792, -87.631371748)"
"86078",10813957,"JA113256","01/12/2017 10:54:00 AM","044XX W MONROE ST","2017","NARCOTICS","MANU/DELIVER:CRACK","RESIDENCE PORCH/HALLWAY","true","false",1113,11,28,26,"18",1146842,1899294,2017,"02/14/2017 03:49:42 PM",41.879633598,-87.736281864,"(41.879633598, -87.736281864)"
"58046",10858378,"JA164068","02/22/2017 10:30:00 PM","030XX W EASTWOOD AVE","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false",1713,17,33,14,"06",1155211,1930687,2017,"03/01/2017 03:52:50 PM",41.965614633,-87.704706916,"(41.965614633, -87.704706916)"
"49506",10872661,"JA180551","03/09/2017 09:03:00 AM","062XX S VERNON AVE","502P","OTHER OFFENSE","FALSE/STOLEN/ALTERED TRP","STREET","true","false",313,3,20,42,"26",1180324,1863700,2017,"03/16/2017 03:53:03 PM",41.781256097,-87.614435412,"(41.781256097, -87.614435412)"
"33948",10897858,"JA209300","04/02/2017 12:41:00 AM","100XX S MICHIGAN AVE","0460","BATTERY","SIMPLE","GAS STATION","false","false",511,5,9,49,"08B",1178989,1838582,2017,"04/09/2017 03:57:12 PM",41.712359904,-87.62009309,"(41.712359904, -87.62009309)"
"26695",10909510,"JA221959","04/12/2017 11:18:00 AM","060XX N CICERO AVE","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","true","false",1621,16,39,12,"06",1143285,1939645,2017,"04/19/2017 03:53:51 PM",41.990427791,-87.748331787,"(41.990427791, -87.748331787)"
"1372",10947056,"JA266631","05/16/2017 07:45:00 AM","071XX S SOUTH CHICAGO AVE","0890","THEFT","FROM BUILDING","SCHOOL, PUBLIC, BUILDING","false","false",324,3,5,69,"06",1183013,1857906,2017,"05/23/2017 03:50:10 PM",41.765294699,-87.604757012,"(41.765294699, -87.604757012)"
"44612",10881130,"JA190192","03/17/2017 11:36:00 AM","024XX W PALMER ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true",1431,14,1,22,"08B",1159808,1914696,2017,"03/24/2017 03:51:07 PM",41.92164056,-87.688247173,"(41.92164056, -87.688247173)"
"29268",10905291,"JA217516","04/08/2017 07:30:00 AM","020XX W BALMORAL AVE","0460","BATTERY","SIMPLE","NURSING HOME/RETIREMENT HOME","false","false",2012,20,40,4,"08B",1161674,1935850,2017,"04/15/2017 03:52:51 PM",41.979649551,-87.680799226,"(41.979649551, -87.680799226)"
"54428",10865344,"JA171950","03/01/2017 08:30:00 PM","046XX S ELLIS AVE","0460","BATTERY","SIMPLE","OTHER","false","false",222,2,4,39,"08B",1183699,1874469,2017,"03/08/2017 03:57:02 PM",41.810729022,-87.601726053,"(41.810729022, -87.601726053)"
"88214",10809863,"JA105869","01/06/2017 07:40:00 AM","040XX W VAN BUREN ST","0560","ASSAULT","SIMPLE","APARTMENT","false","false",1132,11,24,26,"08A",1149436,1897715,2017,"02/14/2017 03:49:42 PM",41.875250729,-87.726797963,"(41.875250729, -87.726797963)"
"12599",10931138,"JA246833","05/01/2017 07:30:00 AM","020XX N LA CROSSE AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE","false","false",2522,25,31,19,"26",1143705,1913105,2017,"05/08/2017 04:02:29 PM",41.917591853,-87.747454289,"(41.917591853, -87.747454289)"
"87878",10811319,"JA110567","01/10/2017 11:00:00 AM","065XX S DREXEL AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true",321,3,20,42,"14",1183348,1861931,2017,"02/14/2017 03:49:42 PM",41.776331888,-87.603403941,"(41.776331888, -87.603403941)"
"27813",10907373,"JA219852","04/10/2017 03:00:00 PM","014XX W GREGORY ST","1154","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT $300 AND UNDER","RESIDENCE","false","false",2013,20,48,77,"11",1165694,1936954,2017,"04/17/2017 04:10:24 PM",41.982593976,-87.665983702,"(41.982593976, -87.665983702)"
"77167",10828779,"JA130080","01/25/2017 09:00:00 AM","052XX S DAMEN AVE","0930","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE","STREET","false","false",932,9,16,61,"07",1163910,1869931,2017,"02/14/2017 03:49:42 PM",41.798715563,-87.674437636,"(41.798715563, -87.674437636)"
"18128",10923034,"JA237179","04/24/2017 01:20:00 PM","056XX W DIVISION ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","false","false",2531,25,29,25,"14",1138327,1907430,2017,"05/01/2017 03:53:39 PM",41.902118106,-87.767351091,"(41.902118106, -87.767351091)"
"61311",10854680,"JA159469","02/18/2017 12:00:00 AM","048XX S PAULINA ST","1750","OFFENSE INVOLVING CHILDREN","CHILD ABUSE","RESIDENCE","false","true",931,9,20,61,"20",1165828,1872556,2017,"02/25/2017 03:56:47 PM",41.805878312,-87.667329315,"(41.805878312, -87.667329315)"
"65056",10848491,"JA150536","02/12/2017 12:01:00 AM","005XX S JEFFERSON ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","false","false",124,1,2,28,"14",NA,NA,2017,"02/19/2017 03:47:01 PM",NA,NA,""
"22621",10915015,"JA228556","04/17/2017 05:30:00 PM","004XX E 110TH PL","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",513,5,9,49,"08B",1181288,1831627,2017,"04/24/2017 03:57:11 PM",41.693221893,-87.611886916,"(41.693221893, -87.611886916)"
"79281",10824529,"JA125861","01/22/2017 05:20:00 PM","006XX E 103RD ST","0560","ASSAULT","SIMPLE","RESTAURANT","false","false",511,5,9,49,"08A",1182251,1836802,2017,"02/14/2017 03:49:42 PM",41.707400588,-87.60820168,"(41.707400588, -87.60820168)"
"82671",10820358,"JA120719","01/18/2017 03:50:00 PM","091XX S UNIVERSITY AVE","0560","ASSAULT","SIMPLE","SCHOOL, PUBLIC, GROUNDS","false","false",413,4,8,47,"08A",1185475,1844606,2017,"02/14/2017 03:49:42 PM",41.728740563,-87.596150779,"(41.728740563, -87.596150779)"
"75705",10831831,"JA133617","01/28/2017 08:45:00 PM","007XX N FRANKLIN ST","0890","THEFT","FROM BUILDING","OTHER","false","false",1831,18,42,8,"06",1174189,1905462,2017,"02/14/2017 03:49:42 PM",41.895993005,-87.635683921,"(41.895993005, -87.635683921)"
"10397",10934105,"JA250308","05/04/2017 11:30:00 AM","078XX S LAFLIN ST","0890","THEFT","FROM BUILDING","APARTMENT","false","false",612,6,17,71,"06",1167475,1852767,2017,"05/11/2017 03:49:38 PM",41.751539633,-87.661855469,"(41.751539633, -87.661855469)"
"17",10948775,"JA268351","05/17/2017 09:18:00 PM","055XX N WINTHROP AVE","0554","ASSAULT","AGG PO HANDS NO/MIN INJURY","ALLEY","true","false",2023,20,48,77,"08A",1167867,1937030,2017,"05/24/2017 03:52:36 PM",41.982755785,-87.657989755,"(41.982755785, -87.657989755)"
"36270",10894593,"JA205298","03/29/2017 06:09:00 PM","114XX S YALE AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","true",522,5,34,49,"08A",1176657,1829038,2017,"04/05/2017 03:53:43 PM",41.686222479,-87.628919392,"(41.686222479, -87.628919392)"
"53779",10865367,"JA171990","03/02/2017 01:46:00 AM","070XX S CARPENTER ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","true","false",733,7,17,68,"14",1170530,1858133,2017,"03/09/2017 03:56:38 PM",41.766198655,-87.650504269,"(41.766198655, -87.650504269)"
"83453",10817979,"JA118144","01/14/2017 09:00:00 AM","011XX W WILSON AVE","0890","THEFT","FROM BUILDING","COLLEGE/UNIVERSITY GROUNDS","false","false",1913,19,46,3,"06",1167612,1930696,2017,"02/14/2017 03:49:42 PM",41.96538061,-87.659110921,"(41.96538061, -87.659110921)"
"43608",10881893,"JA191330","03/18/2017 09:00:00 AM","105XX S AVENUE L","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","false",432,4,10,52,"08B",1201844,1835606,2017,"03/25/2017 03:46:32 PM",41.703643519,-87.536493879,"(41.703643519, -87.536493879)"
"34307",10899212,"JA210675","03/31/2017 11:30:00 PM","005XX E 33RD PL","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","true","false",211,2,4,35,"07",1180708,1882808,2017,"04/07/2017 03:54:07 PM",41.83368122,-87.612439993,"(41.83368122, -87.612439993)"
"74188",10833885,"JA135942","01/30/2017 01:15:00 PM","008XX W KINZIE ST","0810","THEFT","OVER $500","PARKING LOT/GARAGE(NON.RESID.)","false","false",1214,12,27,24,"06",1170846,1902903,2017,"02/14/2017 03:49:42 PM",41.889044884,-87.648037032,"(41.889044884, -87.648037032)"
"76621",10829780,"JA130878","01/26/2017 03:30:00 PM","0000X E BELLEVUE PL","0460","BATTERY","SIMPLE","STREET","false","false",1824,18,42,8,"08B",1176473,1907515,2017,"02/14/2017 03:49:42 PM",41.901575266,-87.6272333,"(41.901575266, -87.6272333)"
"74092",10834005,"JA135941","01/30/2017 04:00:00 PM","008XX N MICHIGAN AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","DEPARTMENT STORE","false","false",1833,18,42,8,"11",1177338,1906181,2017,"02/14/2017 03:49:42 PM",41.897895128,-87.624096605,"(41.897895128, -87.624096605)"
"3430",10931919,"JA247569","05/02/2017 10:36:00 AM","001XX S CLINTON ST","0915","MOTOR VEHICLE THEFT","TRUCK, BUS, MOTOR HOME","STREET","true","false",121,1,2,28,"07",1172752,1899623,2017,"05/22/2017 03:56:40 PM",41.880002373,-87.641134667,"(41.880002373, -87.641134667)"
"17598",10870432,"JA178101","03/06/2017 12:30:00 PM","056XX N CLARK ST","0890","THEFT","FROM BUILDING","ATHLETIC CLUB","false","false",2013,20,48,77,"06",1164915,1937408,2017,"05/02/2017 03:49:08 PM",41.983856385,-87.668835718,"(41.983856385, -87.668835718)"
"32568",10899048,"JA210504","04/03/2017 08:15:00 AM","026XX W 61ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true",825,8,15,66,"14",1159875,1864109,2017,"04/10/2017 03:50:20 PM",41.782823129,-87.689394839,"(41.782823129, -87.689394839)"
"46505",10880784,"JA189969","03/12/2017 05:00:00 PM","011XX W PATTERSON AVE","0890","THEFT","FROM BUILDING","APARTMENT","false","false",1923,19,44,6,"06",1167968,1924396,2017,"03/20/2017 03:55:46 PM",41.948085476,-87.657984544,"(41.948085476, -87.657984544)"
"31929",10900824,"JA212330","04/04/2017 03:30:00 PM","103XX S CORLISS AVE","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","STREET","true","false",512,5,9,50,"24",1183407,1836418,2017,"04/11/2017 03:57:40 PM",41.706320053,-87.603980344,"(41.706320053, -87.603980344)"
"73553",10835106,"JA136914","01/31/2017 05:29:00 PM","003XX E 71ST ST","0560","ASSAULT","SIMPLE","STREET","false","false",322,3,6,69,"08A",1179890,1858024,2017,"02/14/2017 03:49:42 PM",41.765690522,-87.616200057,"(41.765690522, -87.616200057)"
"27863",10907250,"JA219771","04/10/2017 09:00:00 AM","053XX S CORNELL AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE","false","false",234,2,5,41,"26",1188157,1870271,2017,"04/17/2017 04:10:24 PM",41.79910412,-87.585508778,"(41.79910412, -87.585508778)"
"52552",10867708,"JA174350","03/04/2017 02:55:00 AM","032XX W DIVERSEY AVE","031A","ROBBERY","ARMED: HANDGUN","RESTAURANT","false","false",1412,14,35,22,"03",1154440,1918443,2017,"03/11/2017 03:50:12 PM",41.93203174,-87.707870258,"(41.93203174, -87.707870258)"
"67348",10844570,"JA147762","02/09/2017 04:40:00 PM","078XX S SOUTH CHICAGO AVE","502P","OTHER OFFENSE","FALSE/STOLEN/ALTERED TRP","PARKING LOT/GARAGE(NON.RESID.)","true","false",411,4,5,45,"26",1187865,1853324,2017,"02/16/2017 03:49:36 PM",41.752607121,-87.587118865,"(41.752607121, -87.587118865)"
"48393",10873531,"JA181198","03/09/2017 01:00:00 PM","040XX N PLAINFIELD AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false",1614,16,36,17,"05",1120006,1925860,2017,"03/16/2017 03:53:03 PM",41.953004555,-87.834254289,"(41.953004555, -87.834254289)"
"13185",10935394,"JA249679","04/26/2017 03:15:00 PM","022XX N LEAMINGTON AVE","1751","OFFENSE INVOLVING CHILDREN","CRIM SEX ABUSE BY FAM MEMBER","RESIDENCE","false","false",2522,25,31,19,"20",1141688,1914409,2017,"05/08/2017 04:00:15 PM",41.921207741,-87.754832585,"(41.921207741, -87.754832585)"
"13317",10930204,"JA245634","04/30/2017 09:42:00 PM","015XX N MAYFIELD AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",2531,25,29,25,"08B",1136735,1909690,2017,"05/07/2017 03:51:29 PM",41.908348495,-87.773144618,"(41.908348495, -87.773144618)"
"77026",10829226,"JA130608","01/25/2017 06:45:00 AM","016XX W SUPERIOR ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE-GARAGE","false","false",1215,12,1,24,"05",1165286,1905080,2017,"02/14/2017 03:49:42 PM",41.895138769,-87.668393498,"(41.895138769, -87.668393498)"
"69825",10840332,"JA143601","02/06/2017 12:10:00 PM","048XX N BROADWAY","0870","THEFT","POCKET-PICKING","CTA BUS STOP","false","false",2033,20,48,3,"06",1167446,1932134,2017,"02/14/2017 03:49:42 PM",41.969330114,-87.659679691,"(41.969330114, -87.659679691)"
"2406",10945231,"JA264363","05/15/2017 08:40:00 AM","095XX S CONSTANCE AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","false",431,4,7,51,"26",1190181,1842168,2017,"05/22/2017 03:58:12 PM",41.721938553,-87.578990155,"(41.721938553, -87.578990155)"
"36672",10894363,"JA205057","03/28/2017 08:30:00 PM","029XX N NEENAH AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE-GARAGE","false","false",2511,25,36,19,"05",1132242,1918814,2017,"04/04/2017 03:54:55 PM",41.933465202,-87.789437377,"(41.933465202, -87.789437377)"
"70576",10839090,"JA141881","02/04/2017 07:45:00 PM","0000X E MONROE ST","0560","ASSAULT","SIMPLE","HOTEL/MOTEL","true","false",112,1,42,32,"08A",1176591,1899936,2017,"02/14/2017 03:49:42 PM",41.880775433,-87.627029031,"(41.880775433, -87.627029031)"
"50970",10869902,"JA177605","03/06/2017 08:20:00 PM","001XX W WASHINGTON ST","0820","THEFT","$500 AND UNDER","SIDEWALK","true","false",122,1,42,32,"06",1174822,1900808,2017,"03/13/2017 03:48:46 PM",41.88320802,-87.633498478,"(41.88320802, -87.633498478)"
"47723",10875526,"JA184060","03/11/2017 11:23:00 PM","026XX W NORTH AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","STREET","true","true",1423,14,26,24,"26",1158375,1910535,2017,"03/18/2017 03:49:14 PM",41.910251914,-87.693626437,"(41.910251914, -87.693626437)"
"3354",10943948,"JA262473","05/13/2017 06:10:00 PM","002XX W 63RD ST","0560","ASSAULT","SIMPLE","CTA STATION","false","false",711,7,20,68,"08A",1175827,1863196,2017,"05/20/2017 03:49:22 PM",41.779975054,-87.630937377,"(41.779975054, -87.630937377)"
"64702",10848629,"JA152923","02/13/2017 11:10:00 PM","056XX W HIGGINS AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","STREET","true","false",1622,16,45,11,"18",1137846,1932377,2017,"02/20/2017 03:49:59 PM",41.970583997,-87.768514176,"(41.970583997, -87.768514176)"
"80187",10823358,"JA124261","01/20/2017 12:00:00 PM","050XX N KILDARE AVE","1305","CRIMINAL DAMAGE","CRIMINAL DEFACEMENT","RESIDENCE-GARAGE","false","false",1712,17,39,14,"14",1146802,1933245,2017,"02/14/2017 03:49:42 PM",41.972799106,-87.735559657,"(41.972799106, -87.735559657)"
"15192",10927122,"JA241586","04/27/2017 04:45:00 PM","014XX W 47TH ST","0320","ROBBERY","STRONGARM - NO WEAPON","DEPARTMENT STORE","false","false",924,9,3,61,"03",1167567,1873583,2017,"05/04/2017 03:57:25 PM",41.808659359,-87.660921846,"(41.808659359, -87.660921846)"
"44040",10881759,"JA191037","03/18/2017 01:05:00 AM","065XX N HARLEM AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true",1611,16,41,10,"08B",1127377,1943099,2017,"03/25/2017 03:46:32 PM",42.00018917,-87.806767851,"(42.00018917, -87.806767851)"
"76300",10830390,"JA131740","01/27/2017 10:20:00 AM","007XX N HARDING AVE","2024","NARCOTICS","POSS: HEROIN(WHITE)","SIDEWALK","true","false",1112,11,27,23,"18",1149926,1904559,2017,"02/14/2017 03:49:42 PM",41.894021893,-87.724820678,"(41.894021893, -87.724820678)"
"69178",10842178,"JA145611","01/07/2017 01:15:00 PM","007XX W 14TH ST","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false",1232,12,25,28,"06",1171705,1893634,2017,"02/14/2017 03:49:42 PM",41.863591238,-87.645155396,"(41.863591238, -87.645155396)"
"30055",10904800,"JA216736","04/07/2017 11:03:00 PM","015XX S KEDVALE AVE","0320","ROBBERY","STRONGARM - NO WEAPON","STREET","false","false",1012,10,24,29,"03",1148967,1892222,2017,"04/14/2017 03:50:04 PM",41.860186368,-87.728662021,"(41.860186368, -87.728662021)"
"82779",10819418,"JA119984","01/18/2017 01:15:00 AM","064XX S CALUMET AVE","1330","CRIMINAL TRESPASS","TO LAND","PARKING LOT/GARAGE(NON.RESID.)","true","false",312,3,20,69,"26",1179561,1862428,2017,"02/14/2017 03:49:42 PM",41.777783073,-87.617271544,"(41.777783073, -87.617271544)"
"44432",10874112,"JA181929","03/10/2017 10:17:00 AM","061XX S HERMITAGE AVE","0610","BURGLARY","FORCIBLE ENTRY","SCHOOL, PUBLIC, BUILDING","true","false",714,7,15,67,"05",1165731,1864008,2017,"03/24/2017 03:49:08 PM",41.782423623,-87.667927739,"(41.782423623, -87.667927739)"
"58576",10858887,"JA163783","02/20/2017 06:30:00 PM","038XX W NORTH AVE","031A","ROBBERY","ARMED: HANDGUN","STREET","false","false",2535,25,30,23,"03",1150637,1910362,2017,"03/01/2017 03:50:24 PM",41.909932032,-87.72205752,"(41.909932032, -87.72205752)"
"41984",10884041,"JA193706","03/20/2017 03:00:00 AM","017XX N LONG AVE","0497","BATTERY","AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON","APARTMENT","false","true",2532,25,37,25,"04B",1140126,1911120,2017,"03/27/2017 03:52:22 PM",41.912211132,-87.76065252,"(41.912211132, -87.76065252)"
"20238",10919500,"JA232976","04/21/2017 12:30:00 AM","018XX W 87TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",2221,22,21,71,"07",1165781,1846989,2017,"04/28/2017 03:58:42 PM",41.735720069,-87.668226842,"(41.735720069, -87.668226842)"
"6767",10939805,"JA257395","05/09/2017 08:22:00 PM","094XX S RACINE AVE","0890","THEFT","FROM BUILDING","RESIDENCE","false","false",2222,22,21,73,"06",1169981,1842225,2017,"05/16/2017 03:52:21 PM",41.722556868,-87.652977565,"(41.722556868, -87.652977565)"
"9370",10936192,"JA252452","05/05/2017 08:30:00 PM","059XX S TALMAN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",824,8,16,66,"08B",1159722,1865242,2017,"05/12/2017 03:47:54 PM",41.785935381,-87.689924704,"(41.785935381, -87.689924704)"
"46608",10878004,"JA186893","03/14/2017 02:45:00 PM","006XX W 63RD ST","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false",711,7,16,68,"06",1172906,1863108,2017,"03/21/2017 03:50:39 PM",41.779798546,-87.641648739,"(41.779798546, -87.641648739)"
